Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,372,29729,Southern Ocean whale slaughter to resume,12-NonOver,He said Greenpeace will continue its high-speed tailing for as long as it takes .,0,0.1,1,,continue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,371,29729,Southern Ocean whale slaughter to resume,14-Over,"`` The [ Japanese ] fleet is clearly embarrassed by having their actions exposed to the world , since the spotlight on their activities shows what it really is - commercial whaling with a very thin disguise . ''",1,0.23,2,,whaling,0.71,commercial whaling with a very thin disguise,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,372,29729,Southern Ocean whale slaughter to resume,15-Over,"The whalers have been unable to kill any whales since Christmas Eve due to poor weather and harassment by Greenpeace vessels , and the Washington-based Sea Shepherd ship , RV Farley Mowat .",1,0.31,3,,whalers,0.67,whales,0.67,kill,0.33,,,,,,,,,,,,,,,,,,,,,,,,
77,369,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,,shutting down of illegal whaling in the Southern Ocean,0.37,whaling,0.73,Southern Ocean,0.55,illegal whaling,0.18,,,,,,,,,,,,,,,,,,,,,,
77,375,29729,Southern Ocean whale slaughter to resume,17-NonOver,Greenpeace expedition leader Shane Rattenbury says the whalers have a season of about 100 days .,0,0.09,2,,whalers,0.71,season,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,372,29729,Southern Ocean whale slaughter to resume,18-NonOver,`` Their quota is 945 whales .,0,0.52,2,,whales,0.97,945 whales,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
77,375,29729,Southern Ocean whale slaughter to resume,21-Over,They 're under a bit of pressure to get on with the business . '',1,0.09,1,,under a bit of pressure to get on with the business,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,369,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,,events in the Southern Ocean,0.29,Southern Ocean,0.87,requested,0.29,monitor events,0.29,,,,,,,,,,,,,,,,,,,,,,
77,374,29729,Southern Ocean whale slaughter to resume,25-Over,"However , Australia 's environment minister , Senator Ian Campbell , said that Sea Shepherd 's threats to attack the fleet `` risk setting back the cause of whale conservation many years '' .",1,0.31,2,,whale,0.89,to,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
77,373,29729,Southern Ocean whale slaughter to resume,28-Over,"Japan 's Fisheries Agency , which conducts the whaling , said the claim was a tactic by Sea Shepherd to try to raise the stakes for extra publicity .",1,0.11,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,369,29729,Southern Ocean whale slaughter to resume,31-Over,The spokesman had no response to Greenpeace 's claim that another vessel had joined the whaling fleet and was refuelling the ships within the boundary of the Antarctic Treaty 's nature reserve .,1,0.21,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,371,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,,shutting down of illegal whaling in the Southern Ocean,0.28,Greenpeace,0.28,Ocean,0.28,Southern Ocean,0.83,whaling,0.28,,,,,,,,,,,,,,,,,,,,
77,375,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,,whales,0.76,whalers,0.38,Greenpeace believes the fleet killed at least 25 whales,0.38,Greenpeace believes the fleet killed,0.38,,,,,,,,,,,,,,,,,,,,,,
77,373,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,,whaling,0.6,resumption of whaling and protest activity,0.3,expect a resumption,0.3,they expect a resumption of whaling and protest activity,0.3,resumption of whaling,0.6,,,,,,,,,,,,,,,,,,,,
77,374,29729,Southern Ocean whale slaughter to resume,5-Over,"Greenpeace has two ships , MV Esperanza and MV Arctic Sunrise , active near Antarctica , in an effort to disrupt the whalers , who intend on slaughtering over 900 Minke whales and 10 Fin whales in the region this summer .",1,0.63,6,,who intend on slaughtering over 900 Minke whales and 10 Fin whales in the region this summer,0.15,whalers,0.45,whales,0.6,whales,0.45,slaughtering,0.45,intend on slaughtering over 900 Minke whales,0.15,,,,,,,,,,,,,,,,,,
77,374,29729,Southern Ocean whale slaughter to resume,6-Over,The activists aim to stop the Japanese whaling fleet as it tries to catch nearly 1000 whales for what is claimed to be scientific research .,1,0.31,2,,whaling,0.71,whales,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,372,29729,Southern Ocean whale slaughter to resume,8-Over,Greenpeace plan to maintain their efforts to keep the whalers in the public eye .,1,0.31,1,,whalers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,370,29729,Southern Ocean whale slaughter to resume,9-Over,"`` What the fleet is doing is trying to outrun Greenpeace so that it can sneak back into the whaling grounds and resume the kill , '' he said .",1,0.45,3,,whaling grounds,0.58,resume the kill,0.58,the kill,0.58,,,,,,,,,,,,,,,,,,,,,,,,
77,377,30046,Indonesian fishermen jailed for fishing offences in Australian waters,12-Over,"On Thursday , skippers of 11 Indonesian fishing boats were fined by a Perth court .",1,0.48,7,,Indonesian,0.25,fined,0.5,Perth,0.5,Indonesian fishing,0.25,Perth court,0.25,skippers,0.5,Indonesian fishing boats,0.25,,,,,,,,,,,,,,,,
77,376,30046,Indonesian fishermen jailed for fishing offences in Australian waters,14-NonOver,The remaining eight were fined $ 9000 each and given 60 days to pay .,0,0.08,1,,eight were fined $ 9000 each and given 60 days to pay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,378,30046,Indonesian fishermen jailed for fishing offences in Australian waters,15-Over,"The captains were fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters off the north-west coast last month .",1,0.83,9,,"captains were fined between $ 9,000 and $ 15,000",0.4,fishing,0.53,Australian waters,0.67,"fined between $ 9,000 and $ 15,000 for fishing and taking trochus shell from Australian waters",0.13,taking trochus shell,0.13,Australian,0.13,north-west coast,0.13,north-west,0.13,for fishing,0.13,,,,,,,,,,,,
77,378,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,0.36,4,,caught fishing,0.38,Australian waters,0.76,caught fishing in Australian waters,0.38,fishing,0.38,,,,,,,,,,,,,,,,,,,,,,
77,376,30046,Indonesian fishermen jailed for fishing offences in Australian waters,17-Over,"Legal Aid lawyer David McKenzie , says the fishermen were very poor and it was highly unlikely they would be able to pay the fines .",1,0.48,4,,fishermen were very poor and it was highly unlikely they would be able to pay the fines,0.52,fishermen,0.77,Legal Aid lawyer,0.26,fishermen were very poor and it was highly unlikely they would be able to pay,0.26,,,,,,,,,,,,,,,,,,,,,,
77,378,30046,Indonesian fishermen jailed for fishing offences in Australian waters,18-Over,The magistrate ordered that they spend between 60 and 100 days in jail in Western Australia if the fines were not paid .,1,0.36,2,,spend between 60 and 100 days in jail,0.89,Western Australia if,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
77,376,30046,Indonesian fishermen jailed for fishing offences in Australian waters,5-Over,"The fisherman were found in possession of nearly two tonnes of trochus shell , a shell valued for fashioning into high quality buttons , beads and trinkets .",1,0.64,7,,The fisherman were found in possession of nearly two tonnes of trochus shell,0.18,fisherman,0.9,fisherman were found in possession of,0.18,fisherman were found in possession of nearly two tonnes of trochus shell a shell valued,0.18,possession,0.18,two tonnes,0.18,trochus,0.18,,,,,,,,,,,,,,,,
77,376,30046,Indonesian fishermen jailed for fishing offences in Australian waters,6-NonOver,They face jail terms up to a year .,0,0.4,2,,face jail terms,0.83,jail terms up to a year,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
77,377,30046,Indonesian fishermen jailed for fishing offences in Australian waters,7-NonOver,The WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed .,0,0.36,6,,WA Fisheries Department,0.41,jail,0.41,offence,0.41,Fisheries Department,0.41,jail terms,0.41,WA Fisheries Department says the jail terms reflect the seriousness with which the offence is being viewed,0.41,,,,,,,,,,,,,,,,,,
77,376,30046,Indonesian fishermen jailed for fishing offences in Australian waters,8-Over,Department officer Chris Mitchell says the fishermen had traversed 200 miles of Commonwealth waters and were inside the three nautical mile state limit when they were caught .,1,0.4,3,,fishermen,0.9,inside the three nautical mile state limit when they were caught,0.3,fishermen had traversed 200 miles of Commonwealth waters and were inside the three nautical mile state limit,0.3,,,,,,,,,,,,,,,,,,,,,,,,
77,377,30046,Indonesian fishermen jailed for fishing offences in Australian waters,9-NonOver,He says their actions are a serious breach of fisheries laws .,0,0.36,2,,fisheries laws,0.95,serious breach,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,
77,365,31008,Australians unite against whaling in Southern Ocean,4-Over,The day of action was being marked to protest the actions of the fleet which protesters believe violate the 1986 International Whaling Commission ( IWC ) global ban on commercial whaling .,1,0.29,6,,Whaling,0.41,day of action was being marked to protest the actions of the fleet,0.41,International Whaling Commission,0.41,ban on commercial whaling,0.41,day of action,0.41,to protest,0.41,,,,,,,,,,,,,,,,,,
77,365,31008,Australians unite against whaling in Southern Ocean,5-Over,Japan &#39; s JARPA Japanese Whale Research Program was allowed to operate under a Special Permit in the Antarctic according to Article VIII of the International Convention for the Regulation of Whaling .,1,0.1,1,,Whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,366,31392,"Whale spotted in river Thames, Central London",4-Over,"TV news helicopters scrambled to provide live TV footage of the whale , and many spectators lined the banks of the river .",1,0.97,9,,TV footage of the whale,0.08,river,0.73,whale,0.65,helicopters,0.08,provide live TV footage,0.08,banks of,0.08,TV footage of the whale and many spectators lined the banks of the river,0.08,spectators lined the banks of the river,0.08,live TV footage of the whale,0.08,,,,,,,,,,,,
77,366,31392,"Whale spotted in river Thames, Central London",5-Over,"The whale is said to be looking healthy , although some fear that the whale may beach itself as it tried to do before rescuers forced it back into the middle of the river .",1,0.08,2,,whale,0.71,into the middle of the river,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,366,31392,"Whale spotted in river Thames, Central London",6-Over,"Normally found in the North Atlantic , there have been sightings of a second whale near Southend .",1,0.24,4,,near Southend,0.76,whale,0.38,sightings,0.38,second whale near Southend,0.38,,,,,,,,,,,,,,,,,,,,,,
77,379,31462,Experts fear for the health of London whale,4-Over,"There were hopes that the whale was heading back out to sea , but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea .",1,0.55,5,,whale,0.73,whale,0.58,Albert bridge,0.15,Chelsea,0.29,but these were dashed by a fresh sighting of the whale from Albert bridge in Chelsea,0.15,,,,,,,,,,,,,,,,,,,,
77,379,31462,Experts fear for the health of London whale,5-Over,"Experts say that the whale is now looking increasingly distressed , with numerous cuts to its body .",1,0.74,9,,numerous cuts,0.12,whale,0.83,distressed,0.36,Experts,0.24,cuts to its body,0.12,looking,0.12,numerous cuts to its body,0.24,increasingly distressed,0.12,Experts say that the whale is now looking increasingly distressed with numerous cuts to its body,0.12,,,,,,,,,,,,
77,379,31462,Experts fear for the health of London whale,6-Over,"The whale has already been partly beached on a few occasions , but each time has managed to free itself .",1,0.18,1,,whale,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,379,31462,Experts fear for the health of London whale,7-Over,"According to blogger Andrew ( eyedropper.co.uk ) , a BBC picture editor , if the whale should die it would be up to Admiral the Lord Boyce GCB OBE ` to arrange for a tooth to be extracted and sent to the Natural History Museum , and a proper burial to be made ' .",1,0.18,1,,the whale,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,380,31479,Rescue teams try to save London whale,10-Over,"If the whale is considered to be in too weak a condition to survive , it may be euthanised , experts have said .",1,0.25,4,,whale,0.5,too weak,0.5,survive,0.5,euthanised,0.5,,,,,,,,,,,,,,,,,,,,,,
77,380,31479,Rescue teams try to save London whale,11-NonOver,"The rescue mission is being filmed by television crews , including from helicopters , and broadcast live onto rolling news channels .",0,0.76,3,,rescue mission,0.96,rescue,0.19,helicopters,0.19,,,,,,,,,,,,,,,,,,,,,,,,
77,381,31479,Rescue teams try to save London whale,12-Over,"Mark Stevens , a member of the British Divers Marine Life Rescue team reported on the situation live on TV using a mobile phone , direct from the scene where he was standing in the water .",1,0.08,2,,British Divers Marine Life Rescue team,0.71,Rescue team,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,380,31479,Rescue teams try to save London whale,13-Over,"At one point he asked the BBC to tell their helicopter to fly higher , as the noise made the whale 's breathing rate temporarily go up .",1,0.38,4,,whale,0.87,BBC,0.29,breathing rate temporarily,0.29,breathing rate,0.29,,,,,,,,,,,,,,,,,,,,,,
77,380,31479,Rescue teams try to save London whale,14-Over,"The whale sightings have captivated the British public , with spectators lining the banks of the Thames to take photographs and try and spot the whale .",1,0.38,7,,whale,0.25,whale sightings,0.5,British public,0.25,banks of the Thames,0.25,British,0.5,Thames,0.5,whale,0.25,,,,,,,,,,,,,,,,
77,381,31479,Rescue teams try to save London whale,15-Over,"However , the inital surprise at seeing the whale soon turned to concern as experts fear for the whale 's long term health .",1,0.33,6,,whale,0.64,whale,0.64,concern,0.21,experts,0.21,health,0.21,whale 's,0.21,,,,,,,,,,,,,,,,,,
77,382,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,0.59,7,,whale,0.76,whale,0.19,whale,0.38,release,0.19,Thames,0.19,still hoped to release,0.19,hoped to release the whale in the Thames estuary,0.38,,,,,,,,,,,,,,,,
77,381,31479,Rescue teams try to save London whale,4-Over,"Rescue teams quickly moved the whale onto an inflatable pontoon , keeping the whale in water but with its blowhole above the surface .",1,0.66,6,,Rescue teams,0.84,the whale in water,0.12,whale,0.48,whale,0.12,moved the whale,0.12,Rescue teams quickly moved the whale,0.12,,,,,,,,,,,,,,,,,,
77,382,31479,Rescue teams try to save London whale,5-Over,"Experts then tried to evaluate the condition of the whale by performing ultrasound checks to see how much blubber and blood the whale has , and by taking some blood tests .",1,0.42,7,,evaluate the condition,0.21,performing ultrasound checks,0.21,whale,0.85,whale,0.21,condition of the whale,0.21,evaluate the condition of the whale,0.21,condition,0.21,,,,,,,,,,,,,,,,
77,380,31479,Rescue teams try to save London whale,6-Over,The breathing rate of the whale was around four inhalations per minute .,1,0.13,1,,breathing rate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,381,31479,Rescue teams try to save London whale,8-Over,The British Divers Marine Life Rescue team lead the rescue effort .,1,0.66,6,,Rescue team,0.7,British,0.35,Rescue,0.35,rescue,0.35,British Divers Marine Life Rescue team,0.17,rescue effort,0.35,,,,,,,,,,,,,,,,,,
77,382,31479,Rescue teams try to save London whale,9-Over,"They hope to be able to release the whale in as deep water as possible , but only if it is in good enough health .",1,0.68,8,,whale,0.64,release the whale,0.48,release,0.48,deep water,0.16,good enough health,0.16,hope to,0.16,the whale,0.16,health,0.16,,,,,,,,,,,,,,
76,383,31550,London whale dies,5-Over,The death of the whale saved the rescue team from having to decide whether it was advisable to release the whale in such a weak condition .,1,0.48,2,,death of the whale,0.97,death of the whale saved the rescue team from having to decide whether it was advisable to release the whale,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
76,383,31550,London whale dies,6-NonOver,A humane killing had been considered .,0,0.1,1,,humane killing had been considered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,383,31550,London whale dies,7-Over,"The whale managed to gather two days worth of media attention , with Londoners and people all over the world captivated by the unusual story .",1,0.87,4,,whale managed to gather two days worth of media attention,0.11,whale,0.75,Londoners,0.64,unusual story,0.11,,,,,,,,,,,,,,,,,,,,,,
76,386,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",10-Over,"`` For a month now we have dogged , delayed and disrupted the whaling fleet in the Southern Ocean Whale Sanctuary , and have no doubt that they have fallen far behind in their bid to slaughter 935 minke whales and 10 endangered fin whales .",1,0.47,6,,dogged delayed and disrupted the whaling fleet in the Southern Ocean,0.24,we have dogged delayed and disrupted the whaling fleet in the Southern Ocean Whale Sanctuary,0.24,Southern Ocean,0.73,whaling,0.49,Southern Ocean Whale,0.24,whales,0.24,,,,,,,,,,,,,,,,,,
76,384,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",12-Over,Japan has welcomed Greenpeace 's decision to leave the Southern Ocean .,1,0.88,11,,Japan has welcomed Greenpeace 's decision to leave the Southern Ocean,0.09,Greenpeace 's decision to leave the Southern Ocean,0.09,Southern Ocean,0.69,Greenpeace,0.6,Japan has welcomed Greenpeace 's decision to leave,0.09,Japan,0.26,Greenpeace 's decision to leave the,0.09,leave the Southern Ocean,0.17,leave,0.17,welcomed Greenpeace 's decision to leave,0.09,decision,0.09,,,,,,,,
76,387,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",13-Over,"Hideki Moronuki from Japan 's Fisheries Agency is pleased the whaling mission will no longer be obstructed : `` Although Greenpeace say that they 're activities are peaceful , their activities are really dangerous and illegal , '' he said .",1,0.69,7,,Greenpeace,0.85,whaling mission will no longer be obstructed,0.21,pleased the whaling,0.21,will no longer be obstructed,0.21,Japan,0.21,dangerous,0.21,illegal,0.21,,,,,,,,,,,,,,,,
76,385,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",14-Over,"Protesters spent much of their time in the Southern Ocean in inflatable Zodiac boats , placing themselves precariously between harpoons and whales .",1,0.61,6,,Southern Ocean,0.66,between harpoons and whales,0.16,Protesters,0.49,whales,0.49,in the Southern Ocean,0.16,Protesters spent much of their time in the Southern Ocean,0.16,,,,,,,,,,,,,,,,,,
76,387,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",15-NonOver,"They escaped serious injury when the Japanese allegedly rammed their vessel , and when a protester was pulled overboard by a harpoon rope .",0,0.42,3,,protester,0.58,escaped serious injury when the Japanese allegedly rammed their vessel,0.58,Japanese allegedly rammed their vessel,0.58,,,,,,,,,,,,,,,,,,,,,,,,
76,384,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",17-NonOver,"The incidents caused slanging matches between Greenpeace and Japan 's Institute of Cetacean Research , both arguing they had evidence the other was at fault .",0,0.44,6,,slanging matches,0.18,incidents,0.18,Greenpeace,0.91,incidents caused slanging matches between Greenpeace and Japan 's Institute of Cetacean Research,0.18,incidents caused slanging matches,0.18,Japan,0.18,,,,,,,,,,,,,,,,,,
77,388,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",18-Over,The Japanese say their whale cull is scientific research and that they will continue their whaling .,1,0.26,2,,whale,0.55,whaling,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,
77,388,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",19-NonOver,Greenpeace Expedition Leader Shane Rattenbury has defended the risks taken by activists during the protests .,0,0.43,2,,Greenpeace,0.86,protests,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
76,387,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",22-NonOver,Japan says it 's too early to tell what effect Greenpeace has had on its current research mission .,0,0.42,1,,Greenpeace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,385,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",23-Over,"The Japan Whaling Association ( JWA ) , which promotes and protects Japan 's whaling culture says , `` The moratorium on commercial whaling is an anomaly . ''",1,0.1,3,,Whaling,0.58,JWA,0.58,whaling,0.58,,,,,,,,,,,,,,,,,,,,,,,,
76,387,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",24-NonOver,Japan 's Institute of Cetacean Research ( ICR ) says the whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .,0,0.14,2,,International Convention for the Regulation of Whaling,0.71,whale,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
76,385,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",25-Over,"The ICR say they `` do not , in any way , involve illegal whaling ... under the IWC 's no waste rules the by-products of the research program , including whale meat , are required so far as practicable to be processed .",1,0.1,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,384,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",26-Over,"It is this aspect of the program which is often inaccurately sensationalised as illegal commercial whaling , reads a statement on their website .",1,0.07,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,386,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",4-Over,The Sea Shepherd 's Farley Mowat has also left the area due to a refuelling cancellation .,1,0.85,7,,Sea Shepherd 's Farley Mowat,0.13,The Sea Shepherd 's Farley Mowat has also left,0.13,Sea Shepherd,0.92,Sea Shepherd 's Farley Mowat has also left the area,0.13,Mowat,0.13,left the area,0.26,has also left the area,0.13,,,,,,,,,,,,,,,,
77,388,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",5-Over,"The three ships were in the Whale Sanctuary where the controversial Japanese whaling fleet continue to hunt and kill hundreds of Minke whales , including the endangered Fin whales - for what Japan calls `` lethal scientific research . ''",1,0.26,4,,Whale,0.5,whaling,0.5,whales,0.5,whales,0.5,,,,,,,,,,,,,,,,,,,,,,
76,385,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",6-Over,Greenpeace say they will now switch the focus of the campaign to shed light on the corporate entities behind the commercial whaling industry .,1,0.71,5,,Greenpeace,0.91,they will now switch the focus,0.15,shed light on the corporate entities behind the commercial whaling industry,0.15,Greenpeace say they will now switch the focus of the campaign,0.15,whaling,0.3,,,,,,,,,,,,,,,,,,,,
77,388,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",7-Over,"Greenpeace New Zealand whales campaigner , Pia Mancia , said the two ships exposed the reality of the Japanese commercial whaling operation to the world .",1,0.43,5,,Greenpeace,0.68,whales campaigner,0.17,Japanese,0.17,whaling,0.68,Greenpeace New Zealand whales campaigner Pia Mancia said the two ships exposed the reality of the Japanese commercial whaling operation to the world,0.17,,,,,,,,,,,,,,,,,,,,
76,387,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",8-Over,She said : `` it is now time to focus action on those controlling the whaling fleet . '',1,0.28,2,,it is now time to focus action on those controlling the whaling fleet,0.71,whaling,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,388,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",9-Over,"Greenpeace Southern Ocean Expedition Leader Shane Rattenbury said , `` Logistically we can not remain in the Southern Ocean any longer , but this certainly is n't the last you 'll hear of us ... We now need the public to focus their attention on the corporates linked to the commercial whaling . ''",1,0.61,6,,Greenpeace Southern Ocean,0.45,Southern Ocean,0.56,whaling,0.67,Greenpeace Southern Ocean Expedition Leader Shane Rattenbury said Logistically we can not remain in the Southern Ocean any longer but this certainly is n't the last you 'll hear of us We now need the public to focus their attention on the corporates linked to the commercial,0.11,Greenpeace,0.11,Greenpeace Southern Ocean Expedition,0.11,,,,,,,,,,,,,,,,,,
76,390,32104,Anti-whaling Sea Shepherd crew detained in South Africa,13-NonOver,This means the ship allegedly does not comply with the International Ship and Port Facility Security Code ( ISPS Code ) - a comprehensive set of measures to enhance the security of ships and port facilities .,0,0.1,1,,International Ship and Port Facility Security Code,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,390,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,0.63,6,,detention,0.82,detention was in line with Canadian maritime laws,0.41,maritime laws,0.2,check the ship,0.2,in line with Canadian,0.2,ship,0.2,,,,,,,,,,,,,,,,,,
76,390,32104,Anti-whaling Sea Shepherd crew detained in South Africa,16-NonOver,"However , Captain Paul Watson says political pressure from Japan is behind the detention of the boat .",0,0.21,2,,behind the detention of the boat,0.71,Captain Paul Watson says political pressure from Japan is behind the detention of the boat,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
77,391,32104,Anti-whaling Sea Shepherd crew detained in South Africa,4-Over,The South African Maritime Safety Authority ( SAMSA ) have placed a guard on the gangplank and are patrolling the ship .,1,0.79,8,,South African Maritime Safety Authority,0.37,patrolling the ship,0.19,South African,0.74,ship,0.37,SAMSA,0.19,placed a guard,0.19,African Maritime,0.19,patrolling,0.19,,,,,,,,,,,,,,
77,391,32104,Anti-whaling Sea Shepherd crew detained in South Africa,5-Over,"The Farley Mowat , which sailed from Melbourne , Australia on December 6 , was detained in Cape Town harbour , following a request from the Canadian government .",1,0.23,3,,detained in Cape Town,0.58,Farley Mowat,0.58,was detained in Cape Town harbour,0.58,,,,,,,,,,,,,,,,,,,,,,,,
76,389,32104,Anti-whaling Sea Shepherd crew detained in South Africa,6-NonOver,A SAMSA official said the ship did not have the required certification .,0,0.07,2,,SAMSA official,0.71,ship,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,
76,390,32104,Anti-whaling Sea Shepherd crew detained in South Africa,8-NonOver,"According to SAMSA , the detention adheres to Canadian maritime laws and followed correspondence from Canada , who requested that the authorities check the ship .",0,0.1,1,,detention adheres to Canadian maritime laws,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,391,32104,Anti-whaling Sea Shepherd crew detained in South Africa,9-Over,"According to Scoop Independent , the ship and crew have been detained due to the International Maritime Organization 's ISPS Code .",1,0.45,4,,crew,0.52,detained,0.77,ship and crew,0.26,the ship and crew have been detained,0.26,,,,,,,,,,,,,,,,,,,,,,
76,393,43426,IWC passes pro-whaling resolution after close vote,10-NonOver,"The stated aims of scientific whaling are to examine the stomach contents of captured whales , in order to examine the whale ecosystem and the effect that whales may have on fish stocks .",0,0.08,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,393,43426,IWC passes pro-whaling resolution after close vote,11-NonOver,"However , the whale meat from scientific whaling catches is usually sold commercially in order to fund the research .",0,0.08,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,393,43426,IWC passes pro-whaling resolution after close vote,12-NonOver,"Some observers , including scientists from New Zealand , have accused Japan and Iceland of simply using scientific whaling as a legal loophole .",0,0.16,1,,whaling,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,394,43426,IWC passes pro-whaling resolution after close vote,13-Over,Other whaling allowed under the IWC moratorium includes subsistence whaling by aboriginal groups .,1,0.64,6,,the IWC moratorium,0.2,whaling allowed under the IWC moratorium includes subsistence whaling,0.2,IWC,0.82,whaling,0.41,whaling allowed under the IWC moratorium,0.2,IWC moratorium includes,0.2,,,,,,,,,,,,,,,,,,
76,395,43426,IWC passes pro-whaling resolution after close vote,14-Over,Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,1,0.25,5,,vote,0.45,reservations over the legitimacy of the vote saying it would,0.45,previous votes had already been passed in favour,0.45,the vote saying it would change little or nothing,0.45,previous votes had already been passed in favour of the anti-whaling group of countries,0.45,,,,,,,,,,,,,,,,,,,,
